type,strike,expiration,days_to_expiry,maturity_years,impliedVolatility,mid,volume,openInterest
call,7055.0,2026-03-31,28,0.07671232876712329,0.13547617462158207,26.3,37.0,238
put,7055.0,2026-03-31,28,0.07671232876712329,0.15023127609252934,262.15,1.0,65
call,7060.0,2026-03-31,28,0.07671232876712329,0.13446528995513918,24.9,149.0,7484
put,7060.0,2026-03-31,28,0.07671232876712329,0.1344385873413086,265.1,1.0,67
call,7065.0,2026-03-31,28,0.07671232876712329,0.1339655696105957,23.55,19.0,149
put,7065.0,2026-03-31,28,0.07671232876712329,0.15292061077117924,270.54999999999995,6.0,59
call,7070.0,2026-03-31,28,0.07671232876712329,0.13236722743988039,22.25,152.0,2981
put,7070.0,2026-03-31,28,0.07671232876712329,0.13234052482604983,272.35,3.0,83
call,7075.0,2026-03-31,28,0.07671232876712329,0.13128004959106443,20.95,659.0,1063
put,7075.0,2026-03-31,28,0.07671232876712329,0.1314631532287598,276.1,20.0,68
call,7080.0,2026-03-31,28,0.07671232876712329,0.1309634328842163,19.75,39.0,281
put,7080.0,2026-03-31,28,0.07671232876712329,0.13028060890197748,279.85,3.0,34
call,7085.0,2026-03-31,28,0.07671232876712329,0.12947190116882326,18.6,76.0,127
put,7085.0,2026-03-31,28,0.07671232876712329,0.15112772098541266,285.7,3.0,19
call,7090.0,2026-03-31,28,0.07671232876712329,0.12854112434387205,17.5,789.0,1036
put,7090.0,2026-03-31,28,0.07671232876712329,0.12827791286468504,287.5,2.0,35
call,7095.0,2026-03-31,28,0.07671232876712329,0.12751116638183596,16.45,134.0,146
put,7095.0,2026-03-31,28,0.07671232876712329,0.13769249156951907,287.5,3.0,46
call,7100.0,2026-03-31,28,0.07671232876712329,0.12661853614807125,15.45,1736.0,5587
put,7100.0,2026-03-31,28,0.07671232876712329,0.12633625137329102,295.4,15.0,156
call,7105.0,2026-03-31,28,0.07671232876712329,0.1256267247772217,14.45,65.0,771
call,7110.0,2026-03-31,28,0.07671232876712329,0.12478749977111817,13.55,83.0,138
put,7110.0,2026-03-31,28,0.07671232876712329,0.12448995635986329,303.45,3.0,30
call,7115.0,2026-03-31,28,0.07671232876712329,0.12384527896881103,12.65,90.0,122
put,7115.0,2026-03-31,28,0.07671232876712329,0.13525492439270023,303.7,1.0,11
call,7120.0,2026-03-31,28,0.07671232876712329,0.12307471782684327,11.85,76.0,270
put,7120.0,2026-03-31,28,0.07671232876712329,0.12247581634521486,311.65,1.0,118
call,7125.0,2026-03-31,28,0.07671232876712329,0.12220497554779054,11.05,1731.0,1368
put,7125.0,2026-03-31,28,0.07671232876712329,0.12158318611145019,315.79999999999995,9.0,43
call,7130.0,2026-03-31,28,0.07671232876712329,0.12122460815429686,10.25,120.0,233
put,7130.0,2026-03-31,28,0.07671232876712329,0.12057611610412597,320.0,10.0,15
call,7135.0,2026-03-31,28,0.07671232876712329,0.12043878837585448,9.55,921.0,917
put,7135.0,2026-03-31,28,0.07671232876712329,0.1336298796081543,320.7,2.0,16
call,7140.0,2026-03-31,28,0.07671232876712329,0.11954234348297119,8.899999999999999,2031.0,842
put,7140.0,2026-03-31,28,0.07671232876712329,0.1188366315460205,328.54999999999995,1.0,53
call,7145.0,2026-03-31,28,0.07671232876712329,0.11988947746276854,8.3,54.0,112
put,7145.0,2026-03-31,28,0.07671232876712329,0.13295468494415286,329.4,3.0,13
call,7150.0,2026-03-31,28,0.07671232876712329,0.11809658767700196,7.7,1380.0,2310
put,7150.0,2026-03-31,28,0.07671232876712329,0.11696744857788086,337.25,11.0,85
call,7155.0,2026-03-31,28,0.07671232876712329,0.1179478159713745,7.15,3236.0,33730
put,7155.0,2026-03-31,28,0.07671232876712329,0.1323100075531006,338.2,2.0,34
call,7160.0,2026-03-31,28,0.07671232876712329,0.11696744857788086,6.6,62.0,351
put,7160.0,2026-03-31,28,0.07671232876712329,0.11535003311157227,346.15,2.0,18
call,7165.0,2026-03-31,28,0.07671232876712329,0.11745572494506837,6.2,4.0,696
put,7165.0,2026-03-31,28,0.07671232876712329,0.132020093460083,347.2,3.0,5
call,7170.0,2026-03-31,28,0.07671232876712329,0.11543395561218261,5.65,42.0,544
put,7170.0,2026-03-31,28,0.07671232876712329,0.11408356628417969,355.2,1.0,6
call,7175.0,2026-03-31,28,0.07671232876712329,0.11492279129028321,5.25,77.0,845
put,7175.0,2026-03-31,28,0.07671232876712329,0.11351136741638182,359.8,1.0,46
call,7180.0,2026-03-31,28,0.07671232876712329,0.11524322265625,4.9,6.0,196
put,7180.0,2026-03-31,28,0.07671232876712329,0.11283998741149903,364.4,9.0,10
call,7185.0,2026-03-31,28,0.07671232876712329,0.1155255074310303,4.6,9.0,145
call,7190.0,2026-03-31,28,0.07671232876712329,0.1132901171875,4.15,84.0,685
put,7190.0,2026-03-31,28,0.07671232876712329,1.0000000000000003e-05,279.2,4.0,21
call,7195.0,2026-03-31,28,0.07671232876712329,0.11288576332092284,3.8499999999999996,71.0,11682
call,7200.0,2026-03-31,28,0.07671232876712329,0.11238985763549802,3.55,789.0,7304
put,7200.0,2026-03-31,28,0.07671232876712329,0.11058933853149414,383.1,1.0,1006
call,7205.0,2026-03-31,28,0.07671232876712329,0.11238985763549802,3.35,60.0,349
put,7205.0,2026-03-31,28,0.07671232876712329,0.1329661289215088,384.4,6.0,3
call,7210.0,2026-03-31,28,0.07671232876712329,0.11170321899414062,3.075,315.0,590
put,7210.0,2026-03-31,28,0.07671232876712329,0.13308056869506835,389.1,30.0,30
call,7215.0,2026-03-31,28,0.07671232876712329,0.11344270355224609,2.9749999999999996,3.0,91
call,7220.0,2026-03-31,28,0.07671232876712329,0.11065037307739259,2.5999999999999996,71.0,348
put,7220.0,2026-03-31,28,0.07671232876712329,0.13400371620178222,398.7,1.0,6
call,7225.0,2026-03-31,28,0.07671232876712329,0.11031468307495115,2.4000000000000004,82.0,809
put,7225.0,2026-03-31,28,0.07671232876712329,0.13443095802307128,403.5,4.0,323
call,7230.0,2026-03-31,28,0.07671232876712329,0.11026890716552734,2.225,58.0,1122
call,7235.0,2026-03-31,28,0.07671232876712329,0.11016209671020508,2.075,26.0,150
call,7240.0,2026-03-31,28,0.07671232876712329,0.10999425170898436,1.9249999999999998,59.0,207
put,7240.0,2026-03-31,28,0.07671232876712329,0.13555246780395513,417.9,1.0,1
call,7245.0,2026-03-31,28,0.07671232876712329,0.10975011352539063,1.8,22.0,185
call,7250.0,2026-03-31,28,0.07671232876712329,0.10941442352294922,1.65,1734.0,7080
put,7250.0,2026-03-31,28,0.07671232876712329,0.13707833145141607,427.7,2.0,9
call,7255.0,2026-03-31,28,0.07671232876712329,0.11182528808593749,1.65,9.0,169
call,7260.0,2026-03-31,28,0.07671232876712329,0.10950597534179687,1.45,252.0,444
put,7260.0,2026-03-31,28,0.07671232876712329,0.1380854014587402,437.4,5.0,7
call,7265.0,2026-03-31,28,0.07671232876712329,0.11200839172363279,1.4500000000000002,1.0,147
put,7265.0,2026-03-31,28,0.07671232876712329,0.1388025573730469,442.3,1.0,0
call,7270.0,2026-03-31,28,0.07671232876712329,0.112038908996582,1.35,4.0,317
put,7270.0,2026-03-31,28,0.07671232876712329,1.0000000000000003e-05,338.55,2.0,2
call,7275.0,2026-03-31,28,0.07671232876712329,0.10979588943481444,1.2,33.0,5273
call,7280.0,2026-03-31,28,0.07671232876712329,0.10959752716064453,1.1,67.0,329
call,7285.0,2026-03-31,28,0.07671232876712329,0.11234408172607421,1.125,27.0,244
call,7290.0,2026-03-31,28,0.07671232876712329,0.11274080627441406,1.075,21.0,130
call,7295.0,2026-03-31,28,0.07671232876712329,0.1125119267272949,1.0,2.0,38
call,7300.0,2026-03-31,28,0.07671232876712329,0.11084873535156249,0.9,975.0,4848
put,7300.0,2026-03-31,28,0.07671232876712329,0.1439599765014648,476.7,2.0,19
call,7305.0,2026-03-31,28,0.07671232876712329,0.11315278945922852,0.8999999999999999,11.0,133
put,7305.0,2026-03-31,28,0.07671232876712329,1.0000000000000003e-05,365.2,4.0,4
call,7310.0,2026-03-31,28,0.07671232876712329,0.11344270355224609,0.85,1.0,130
call,7315.0,2026-03-31,28,0.07671232876712329,0.11368684173583984,0.8,2.0,89
call,7320.0,2026-03-31,28,0.07671232876712329,0.11390046264648437,0.75,1.0,102
call,7325.0,2026-03-31,28,0.07671232876712329,0.11408356628417969,0.7,20.0,297
call,7330.0,2026-03-31,28,0.07671232876712329,0.11499908447265625,0.7,72.0,132
call,7335.0,2026-03-31,28,0.07671232876712329,0.11515167083740235,0.6499999999999999,1.0,286
call,7340.0,2026-03-31,28,0.07671232876712329,0.11524322265625,0.625,22.0,49
call,7345.0,2026-03-31,28,0.07671232876712329,0.11615874084472656,0.6,6.0,33
call,7350.0,2026-03-31,28,0.07671232876712329,0.11438873901367189,0.55,1029.0,5991
call,7355.0,2026-03-31,28,0.07671232876712329,0.116219775390625,0.525,2.0,25
call,7360.0,2026-03-31,28,0.07671232876712329,0.11710477630615235,0.525,2.0,61
call,7365.0,2026-03-31,28,0.07671232876712329,0.11707425903320312,0.475,1.0,13
call,7370.0,2026-03-31,28,0.07671232876712329,0.11792874267578124,0.475,1.0,63
call,7375.0,2026-03-31,28,0.07671232876712329,0.11560942993164064,0.425,18.0,1702
call,7380.0,2026-03-31,28,0.07671232876712329,0.11872219177246093,0.425,1.0,57
call,7385.0,2026-03-31,28,0.07671232876712329,0.11957667541503905,0.425,7.0,46
call,7390.0,2026-03-31,28,0.07671232876712329,0.11939357177734375,0.4,1.0,63
call,7395.0,2026-03-31,28,0.07671232876712329,0.12024805541992187,0.4,12.0,59
call,7400.0,2026-03-31,28,0.07671232876712329,0.11872219177246093,0.375,36.0,1578
put,7400.0,2026-03-31,28,0.07671232876712329,0.1609580975341797,575.8,2.0,19
call,7405.0,2026-03-31,28,0.07671232876712329,0.12082788360595703,0.35,23.0,66
call,7410.0,2026-03-31,28,0.07671232876712329,0.12171288452148438,0.35,25.0,47
call,7415.0,2026-03-31,28,0.07671232876712329,0.12256736816406251,0.35,1.0,75
call,7420.0,2026-03-31,28,0.07671232876712329,0.12214012634277345,0.30000000000000004,3.0,28
call,7425.0,2026-03-31,28,0.07671232876712329,0.12018702087402343,0.25,3.0,131
put,7425.0,2026-03-31,28,0.07671232876712329,0.1656577575683594,600.7,2.0,2
call,7430.0,2026-03-31,28,0.07671232876712329,0.12384909362792969,0.30000000000000004,2.0,80
call,7435.0,2026-03-31,28,0.07671232876712329,0.1247035772705078,0.30000000000000004,2.0,32
call,7440.0,2026-03-31,28,0.07671232876712329,0.12555806091308597,0.30000000000000004,2.0,27
call,7445.0,2026-03-31,28,0.07671232876712329,0.12500875,0.275,9.0,29
call,7450.0,2026-03-31,28,0.07671232876712329,0.12439840454101564,0.25,24.0,1106
put,7450.0,2026-03-31,28,0.07671232876712329,0.17028112442016607,625.6,5.0,1
call,7500.0,2026-03-31,28,0.07671232876712329,0.12903703002929687,0.19999999999999998,5.0,1025
put,7500.0,2026-03-31,28,0.07671232876712329,0.17925320266723632,675.4,1.0,195
call,7525.0,2026-03-31,28,0.07671232876712329,0.13495738098144533,0.225,3.0,277
put,7550.0,2026-03-31,28,0.07671232876712329,0.1878895909118652,725.2,1.0,3
call,7570.0,2026-03-31,28,0.07671232876712329,0.1401453173828125,0.22499999999999998,6.0,18
put,7600.0,2026-03-31,28,0.07671232876712329,1.0000000000000003e-05,634.55,4.0,5
put,7650.0,2026-03-31,28,0.07671232876712329,1.0000000000000003e-05,678.45,2.0,2
put,7700.0,2026-03-31,28,0.07671232876712329,0.21280694427490232,874.7,4.0,4
put,7750.0,2026-03-31,28,0.07671232876712329,1.0000000000000003e-05,774.8499999999999,2.0,4
put,7800.0,2026-03-31,28,0.07671232876712329,0.227272131652832,974.3,2.0,152
put,7830.0,2026-03-31,28,0.07671232876712329,0.23157506713867188,1004.2,1.0,2
put,7840.0,2026-03-31,28,0.07671232876712329,0.2333755862426758,1014.2,5.0,5
put,7850.0,2026-03-31,28,0.07671232876712329,0.23517610534667968,1024.2,1.0,18
put,7875.0,2026-03-31,28,0.07671232876712329,0.23845671218872067,1049.1,5.0,5
put,7900.0,2026-03-31,28,0.07671232876712329,1.0000000000000003e-05,930.2,18.0,19
put,8000.0,2026-03-31,28,0.07671232876712329,0.25489026367187506,1173.7,15.0,1059
put,8200.0,2026-03-31,28,0.07671232876712329,1.0000000000000003e-05,1223.4,2.0,1
put,8400.0,2026-03-31,28,0.07671232876712329,1.0000000000000003e-05,1478.45,2.0,0
put,3000.0,2026-04-01,29,0.07945205479452055,0.946289599609375,0.42500000000000004,10.0,11
put,4000.0,2026-04-01,29,0.07945205479452055,0.7028838305664062,1.3250000000000002,12.0,15
put,4200.0,2026-04-01,29,0.07945205479452055,0.6598544757080078,1.6749999999999998,7.0,3
put,4400.0,2026-04-01,29,0.07945205479452055,0.6181678808593751,2.125,14.0,12
put,4600.0,2026-04-01,29,0.07945205479452055,0.5792888751220704,2.7750000000000004,21.0,106
put,4800.0,2026-04-01,29,0.07945205479452055,0.5394943511962893,3.55,9.0,20
put,5000.0,2026-04-01,29,0.07945205479452055,0.5001270690917969,4.550000000000001,9.0,47
put,5200.0,2026-04-01,29,0.07945205479452055,0.4662223788452149,5.9,3.0,16
put,5400.0,2026-04-01,29,0.07945205479452055,0.42671776901245123,7.699999999999999,1.0,29
put,5600.0,2026-04-01,29,0.07945205479452055,0.3891357473754883,10.350000000000001,3.0,21
put,5700.0,2026-04-01,29,0.07945205479452055,0.37128314270019536,12.2,19.0,21
put,5800.0,2026-04-01,29,0.07945205479452055,0.35390355575561516,14.6,5.0,42
put,5900.0,2026-04-01,29,0.07945205479452055,0.33718771949768067,17.65,8.0,13
put,5950.0,2026-04-01,29,0.07945205479452055,0.3295278839874267,19.6,2.0,22
put,5975.0,2026-04-01,29,0.07945205479452055,0.32498843963623036,20.55,6.0,1
put,6000.0,2026-04-01,29,0.07945205479452055,0.32098304756164553,21.65,6.0,94
put,6075.0,2026-04-01,29,0.07945205479452055,0.30925678543090823,25.45,45.0,51
put,6100.0,2026-04-01,29,0.07945205479452055,0.30557182472229005,26.9,16.0,87
put,6125.0,2026-04-01,29,0.07945205479452055,0.3016122085571289,28.4,5.0,41
put,6150.0,2026-04-01,29,0.07945205479452055,0.2976716656875609,30.0,3.0,47
put,6175.0,2026-04-01,29,0.07945205479452055,0.29372730815887443,31.75,5.0,44
put,6200.0,2026-04-01,29,0.07945205479452055,0.29001945949554436,33.6,8.0,106
put,6225.0,2026-04-01,29,0.07945205479452055,0.2860064381027221,35.55,7.0,48
put,6250.0,2026-04-01,29,0.07945205479452055,0.2821803350067138,37.6,55.0,82
put,6275.0,2026-04-01,29,0.07945205479452055,0.2784915596389771,39.9,44.0,84
put,6300.0,2026-04-01,29,0.07945205479452055,0.27468834449768065,42.3,15.0,65
put,6325.0,2026-04-01,29,0.07945205479452055,0.2707630602645874,44.8,2.0,150
put,6350.0,2026-04-01,29,0.07945205479452055,0.26689881057739256,47.5,58.0,79
put,6375.0,2026-04-01,29,0.07945205479452055,0.26327488441467295,50.45,2.0,122
put,6400.0,2026-04-01,29,0.07945205479452055,0.25944878131866456,53.55,9.0,88
put,6425.0,2026-04-01,29,0.07945205479452055,0.255603604927063,56.85,1.0,55
put,6450.0,2026-04-01,29,0.07945205479452055,0.2515352709770202,60.2,18.0,83
put,6475.0,2026-04-01,29,0.07945205479452055,0.2475813768005371,63.849999999999994,93.0,97
put,6500.0,2026-04-01,29,0.07945205479452055,0.24353020881652832,67.85,44.0,114
put,6525.0,2026-04-01,29,0.07945205479452055,0.23952863140106195,71.95,17.0,62
put,6550.0,2026-04-01,29,0.07945205479452055,0.2353782822799682,76.3,8.0,63
put,6575.0,2026-04-01,29,0.07945205479452055,0.2310581808280945,80.95,14.0,35
put,6600.0,2026-04-01,29,0.07945205479452055,0.2266961181259155,85.85,9.0,193
put,6625.0,2026-04-01,29,0.07945205479452055,0.22225585491180416,91.05,1.0,52
put,6650.0,2026-04-01,29,0.07945205479452055,0.2178480163002014,96.6,3.0,149
call,6675.0,2026-04-01,29,0.07945205479452055,0.21701832794189452,246.89999999999998,7.0,4
put,6675.0,2026-04-01,29,0.07945205479452055,0.21315026359558106,102.4,4.0,5
put,6700.0,2026-04-01,29,0.07945205479452055,0.2085383407211303,108.65,45.0,193
call,6725.0,2026-04-01,29,0.07945205479452055,0.20756750997543333,209.89999999999998,1.0,2
put,6725.0,2026-04-01,29,0.07945205479452055,0.2037013529586792,115.25,6.0,15
call,6750.0,2026-04-01,29,0.07945205479452055,0.20266758033752438,192.0,2.0,7
put,6750.0,2026-04-01,29,0.07945205479452055,0.19872322280883786,122.3,63.0,20
call,6770.0,2026-04-01,29,0.07945205479452055,0.1987957013320923,178.05,11.0,1
put,6770.0,2026-04-01,29,0.07945205479452055,0.1947540699958801,128.25,54.0,17
call,6775.0,2026-04-01,29,0.07945205479452055,0.1977199674606323,174.55,3.0,2
put,6775.0,2026-04-01,29,0.07945205479452055,0.193817571182251,129.85,5.0,89
call,6780.0,2026-04-01,29,0.07945205479452055,0.19674722938537595,171.15,10.0,10
put,6790.0,2026-04-01,29,0.07945205479452055,0.19069145803451537,134.55,3.0,10
call,6800.0,2026-04-01,29,0.07945205479452055,0.1926693587875366,157.65,7.0,16
put,6800.0,2026-04-01,29,0.07945205479452055,0.18866396671295166,137.85,123.0,283
call,6810.0,2026-04-01,29,0.07945205479452055,0.19063233081817627,151.05,15.0,28
put,6810.0,2026-04-01,29,0.07945205479452055,0.1866326607322693,141.25,11.0,1
put,6820.0,2026-04-01,29,0.07945205479452055,0.18446784168243407,144.65,16.0,3
call,6825.0,2026-04-01,29,0.07945205479452055,0.18758441818237304,141.35,8.0,41
put,6825.0,2026-04-01,29,0.07945205479452055,0.18346077167510988,146.45,10.0,31
put,6840.0,2026-04-01,29,0.07945205479452055,0.1802259407424927,151.85,1.0,1
call,6850.0,2026-04-01,29,0.07945205479452055,0.18227250535964964,125.6,13.0,36
put,6850.0,2026-04-01,29,0.07945205479452055,0.17813932220458983,155.65,29.0,57
call,6860.0,2026-04-01,29,0.07945205479452055,0.18017253551483153,119.5,9.0,15
put,6860.0,2026-04-01,29,0.07945205479452055,0.17590011730194094,159.45,2.0,5
put,6870.0,2026-04-01,29,0.07945205479452055,0.17375818620681763,163.35000000000002,2.0,5
call,6875.0,2026-04-01,29,0.07945205479452055,0.1769186312866211,110.5,1.0,26
put,6875.0,2026-04-01,29,0.07945205479452055,0.17262523244857791,165.5,1.0,42
call,6880.0,2026-04-01,29,0.07945205479452055,0.1760145570755005,107.65,39.0,61
put,6880.0,2026-04-01,29,0.07945205479452055,0.1715781085205078,167.5,8.0,29
call,6890.0,2026-04-01,29,0.07945205479452055,0.17368761501312258,101.85,20.0,27
call,6900.0,2026-04-01,29,0.07945205479452055,0.1717116215896607,96.25,77.0,73
put,6900.0,2026-04-01,29,0.07945205479452055,0.16708825473785405,176.10000000000002,1.0,39
call,6910.0,2026-04-01,29,0.07945205479452055,0.1695582465171814,90.75,10.0,1
call,6920.0,2026-04-01,29,0.07945205479452055,0.16735146621704106,85.4,18.0,56
call,6925.0,2026-04-01,29,0.07945205479452055,0.166310064277649,82.75,1.0,160
put,6925.0,2026-04-01,29,0.07945205479452055,0.16144446657180786,187.45,15.0,27
call,6930.0,2026-04-01,29,0.07945205479452055,0.16494823097229003,80.05,3.0,7
call,6940.0,2026-04-01,29,0.07945205479452055,0.16275098731994628,74.95,4.0,15
call,6950.0,2026-04-01,29,0.07945205479452055,0.1606166855430603,70.05,22.0,288
put,6950.0,2026-04-01,29,0.07945205479452055,0.15572629255294798,199.8,4.0,22
call,6960.0,2026-04-01,29,0.07945205479452055,0.15840609058380128,65.25,4.0,210
call,6970.0,2026-04-01,29,0.07945205479452055,0.15639576522827148,60.7,7.0,9
call,6975.0,2026-04-01,29,0.07945205479452055,0.15508733715057377,58.400000000000006,6.0,18
call,6980.0,2026-04-01,29,0.07945205479452055,0.15400778861999512,56.2,5.0,5
call,6990.0,2026-04-01,29,0.07945205479452055,0.15181054496765137,51.900000000000006,2.0,22
call,7000.0,2026-04-01,29,0.07945205479452055,0.14965907722473146,47.8,110.0,168
put,7000.0,2026-04-01,29,0.07945205479452055,0.1494874175643921,227.89999999999998,4.0,1
call,7010.0,2026-04-01,29,0.07945205479452055,0.1475533853912354,43.900000000000006,16.0,36
call,7025.0,2026-04-01,29,0.07945205479452055,0.14443490156173702,38.400000000000006,4.0,118
call,7050.0,2026-04-01,29,0.07945205479452055,0.13922216987609867,30.15,20.0,59
call,7075.0,2026-04-01,29,0.07945205479452055,0.1343928114318848,23.15,7.0,5
call,7100.0,2026-04-01,29,0.07945205479452055,0.12965500480651856,17.299999999999997,225.0,167
call,7125.0,2026-04-01,29,0.07945205479452055,0.12540547454833983,12.6,84.0,34
call,7150.0,2026-04-01,29,0.07945205479452055,0.12178154838562011,9.0,96.0,132
call,7175.0,2026-04-01,29,0.07945205479452055,0.11757016471862794,6.25,60.0,126
call,7200.0,2026-04-01,29,0.07945205479452055,0.11419800605773928,4.25,185.0,1118
call,7225.0,2026-04-01,29,0.07945205479452055,0.11434296310424805,3.075,3.0,100
call,7250.0,2026-04-01,29,0.07945205479452055,0.11336641036987305,2.175,2.0,144
call,7275.0,2026-04-01,29,0.07945205479452055,0.11307649627685548,1.5499999999999998,38.0,43
call,7300.0,2026-04-01,29,0.07945205479452055,0.11390046264648437,1.15,2.0,67
put,7300.0,2026-04-01,29,0.07945205479452055,0.1383600569152832,476.1,1.0,1
call,7325.0,2026-04-01,29,0.07945205479452055,0.11499908447265625,0.875,6.0,43
put,7325.0,2026-04-01,29,0.07945205479452055,0.14215945739746094,500.79999999999995,1.0,1
call,7350.0,2026-04-01,29,0.07945205479452055,0.11594511993408202,0.6499999999999999,1.0,2
call,7400.0,2026-04-01,29,0.07945205479452055,0.12018702087402343,0.425,2.0,6
put,2800.0,2026-04-02,30,0.0821917808219178,0.9946289599609376,0.375,21.0,2
put,3000.0,2026-04-02,30,0.0821917808219178,0.9399420068359375,0.475,180.0,2
put,4000.0,2026-04-02,30,0.0821917808219178,0.7005645178222657,1.5,105.0,76
put,4200.0,2026-04-02,30,0.0821917808219178,0.6573520593261719,1.875,100.0,23
put,4400.0,2026-04-02,30,0.0821917808219178,0.6160927062988282,2.375,94.0,16
put,4600.0,2026-04-02,30,0.0821917808219178,0.5766643896484375,3.05,101.0,23
put,4800.0,2026-04-02,30,0.0821917808219178,0.5365036584472658,3.8499999999999996,100.0,286
put,5000.0,2026-04-02,30,0.0821917808219178,0.5014698291015626,5.0,70.0,19
put,5200.0,2026-04-02,30,0.0821917808219178,0.4619804779052735,6.4,50.0,269
put,5300.0,2026-04-02,30,0.0821917808219178,0.44275459594726563,7.3,35.0,23
put,5400.0,2026-04-02,30,0.0821917808219178,0.4240475076293946,8.399999999999999,28.0,24
put,5500.0,2026-04-02,30,0.0821917808219178,0.40621016159057616,9.55,26.0,28
put,5550.0,2026-04-02,30,0.0821917808219178,0.3966429965209961,10.25,19.0,4
put,5600.0,2026-04-02,30,0.0821917808219178,0.3866943655395507,11.2,63.0,16
put,5650.0,2026-04-02,30,0.0821917808219178,0.37760784751892085,12.100000000000001,29.0,3
put,5700.0,2026-04-02,30,0.0821917808219178,0.36915456291198734,13.2,37.0,653
put,5750.0,2026-04-02,30,0.0821917808219178,0.3606326144409179,14.35,174.0,2
put,5800.0,2026-04-02,30,0.0821917808219178,0.3529346323394775,15.600000000000001,167.0,18
put,5850.0,2026-04-02,30,0.0821917808219178,0.34361923477172845,17.15,35.0,3
call,5900.0,2026-04-02,30,0.0821917808219178,0.36056395057678226,938.1,5.0,0
put,5900.0,2026-04-02,30,0.0821917808219178,0.33539482971191403,18.85,86.0,89
call,5950.0,2026-04-02,30,0.0821917808219178,0.3509662682342528,890.2,5.0,5
put,5950.0,2026-04-02,30,0.0821917808219178,0.3271856832885742,20.8,95.0,53
put,5975.0,2026-04-02,30,0.0821917808219178,0.3233290629196166,21.85,101.0,8
put,6000.0,2026-04-02,30,0.0821917808219178,0.31925119232177723,22.95,182.0,28
put,6025.0,2026-04-02,30,0.0821917808219178,0.3156196368408203,24.25,88.0,860
put,6050.0,2026-04-02,30,0.0821917808219178,0.31173631385803224,25.5,88.0,883
put,6075.0,2026-04-02,30,0.0821917808219178,0.3079216547393798,26.9,76.0,1029
put,6100.0,2026-04-02,30,0.0821917808219178,0.3038552281188965,28.35,93.0,1351
put,6125.0,2026-04-02,30,0.0821917808219178,0.30011686218261713,29.9,74.0,12
put,6150.0,2026-04-02,30,0.0821917808219178,0.2963784962463379,31.6,86.0,18
put,6175.0,2026-04-02,30,0.0821917808219178,0.2926210570144653,33.400000000000006,25.0,38
put,6200.0,2026-04-02,30,0.0821917808219178,0.2888292858505248,35.3,110.0,95
put,6225.0,2026-04-02,30,0.0821917808219178,0.28498792411804186,37.3,62.0,28
put,6250.0,2026-04-02,30,0.0821917808219178,0.28131440738677976,39.45,104.0,60
put,6275.0,2026-04-02,30,0.0821917808219178,0.2775455241775513,41.75,24.0,27
put,6300.0,2026-04-02,30,0.0821917808219178,0.2736698305130005,44.15,140.0,92
put,6325.0,2026-04-02,30,0.0821917808219178,0.26988568866729734,46.75,112.0,22
put,6350.0,2026-04-02,30,0.0821917808219178,0.266158766708374,49.5,102.0,58
put,6375.0,2026-04-02,30,0.0821917808219178,0.2622678144073487,52.45,53.0,133
put,6400.0,2026-04-02,30,0.0821917808219178,0.25838830608367924,55.55,119.0,96
put,6425.0,2026-04-02,30,0.0821917808219178,0.25449735378265387,58.85,84.0,75
put,6450.0,2026-04-02,30,0.0821917808219178,0.2505682548904419,62.3,56.0,61
put,6475.0,2026-04-02,30,0.0821917808219178,0.24657812145233154,66.0,38.0,88
put,6480.0,2026-04-02,30,0.0821917808219178,0.24582854093551634,66.80000000000001,23.0,33
put,6490.0,2026-04-02,30,0.0821917808219178,0.24427978933334352,68.05,19.0,32
put,6500.0,2026-04-02,30,0.0821917808219178,0.24266046653747556,69.95,99.0,142
put,6510.0,2026-04-02,30,0.0821917808219178,0.24097438720703124,71.25,38.0,22
put,6520.0,2026-04-02,30,0.0821917808219178,0.23937604503631588,73.25,50.0,49
put,6525.0,2026-04-02,30,0.0821917808219178,0.23847197082519528,74.1,58.0,38
put,6530.0,2026-04-02,30,0.0821917808219178,0.23770713167190546,74.95,39.0,24
put,6540.0,2026-04-02,30,0.0821917808219178,0.23596573978424068,76.35,25.0,28
put,6550.0,2026-04-02,30,0.0821917808219178,0.23430636306762692,78.4,113.0,60
put,6560.0,2026-04-02,30,0.0821917808219178,0.23257260049819944,79.95,7.0,12
put,6570.0,2026-04-02,30,0.0821917808219178,0.23091513111114503,81.8,2.0,7
put,6575.0,2026-04-02,30,0.0821917808219178,0.22998053962707518,82.75,5.0,26
put,6580.0,2026-04-02,30,0.0821917808219178,0.2291794612121582,83.75,7.0,14
put,6590.0,2026-04-02,30,0.0821917808219178,0.22751245517730712,85.7,20.0,23
put,6600.0,2026-04-02,30,0.0821917808219178,0.22576534130096432,88.05,104.0,78
put,6610.0,2026-04-02,30,0.0821917808219178,0.22393811958312984,89.75,6.0,13
put,6620.0,2026-04-02,30,0.0821917808219178,0.22217193241119382,92.15,6.0,9
put,6625.0,2026-04-02,30,0.0821917808219178,0.22132889274597167,93.2,32.0,45
put,6630.0,2026-04-02,30,0.0821917808219178,0.22046677978515622,94.0,26.0,11
put,6640.0,2026-04-02,30,0.0821917808219178,0.21853274761199948,96.15,5.0,3
put,6650.0,2026-04-02,30,0.0821917808219178,0.21679326305389401,98.7,36.0,49
put,6660.0,2026-04-02,30,0.0821917808219178,0.21496222667694093,100.7,16.0,1
